timestamp,userID,HIT,test1,test2,test3,test4,test5,grade,duration
Tue 2015 Jul 07 09:25:02.483 [http-bio-8080-exec-9054] INFO  - EVENT,224EC0E-8C830,HIT02_24,FALSE,FALSE,FALSE,TRUE,TRUE,2,107147
Tue 2015 Jul 07 09:25:14.969 [http-bio-8080-exec-9028] INFO  - EVENT,175Ie-7a2c02-4,HIT03_6,FALSE,FALSE,FALSE,FALSE,FALSE,0,798419
Tue 2015 Jul 07 09:25:50.305 [http-bio-8080-exec-9004] INFO  - EVENT,201eA0G-6a8-27,HIT03_6,FALSE,FALSE,FALSE,FALSE,FALSE,0,525055
Tue 2015 Jul 07 09:26:47.588 [http-bio-8080-exec-9015] INFO  - EVENT,231eE7G-5i-408,HIT03_6,FALSE,TRUE,FALSE,FALSE,TRUE,2,154319
Tue 2015 Jul 07 09:26:52.729 [http-bio-8080-exec-9039] INFO  - EVENT,146iC1I2g90-8,HIT01_8,FALSE,FALSE,FALSE,TRUE,FALSE,1,1465203
Tue 2015 Jul 07 09:27:14.863 [http-bio-8080-exec-9056] INFO  - EVENT,223Ag0I-7E-111,HIT01_8,TRUE,FALSE,FALSE,FALSE,FALSE,1,262659
Tue 2015 Jul 07 09:28:22.645 [http-bio-8080-exec-9039] INFO  - EVENT,220gE-1g7E0-10,HIT03_6,FALSE,FALSE,FALSE,TRUE,FALSE,1,364299
Tue 2015 Jul 07 09:28:29.068 [http-bio-8080-exec-8967] INFO  - EVENT,237Eg-5i-4c21-2,HIT03_6,TRUE,FALSE,FALSE,TRUE,FALSE,2,106979
Tue 2015 Jul 07 09:28:32.578 [http-bio-8080-exec-9015] INFO  - EVENT,232Ae0e1I-9-92,HIT01_8,TRUE,FALSE,FALSE,FALSE,FALSE,1,189866
Tue 2015 Jul 07 09:29:19.213 [http-bio-8080-exec-9064] INFO  - EVENT,67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649,HIT01_8,TRUE,TRUE,TRUE,TRUE,TRUE,5,1331671
Tue 2015 Jul 07 09:30:48.128 [http-bio-8080-exec-9067] INFO  - EVENT,234CG7A-2G561,HIT03_6,FALSE,FALSE,FALSE,TRUE,FALSE,1,278559
Tue 2015 Jul 07 09:30:51.363 [http-bio-8080-exec-9027] INFO  - EVENT,133Ac-8e0G-703:189Ii1E-1G-123,HIT03_6,TRUE,TRUE,TRUE,TRUE,TRUE,5,938731
Tue 2015 Jul 07 09:32:16.302 [http-bio-8080-exec-9063] INFO  - EVENT,235ec8G6c-82-6,HIT01_8,TRUE,TRUE,TRUE,TRUE,TRUE,5,353710
Tue 2015 Jul 07 09:32:24.930 [http-bio-8080-exec-9072] INFO  - EVENT,244II8A-7a-78-7,HIT03_6,TRUE,FALSE,FALSE,FALSE,TRUE,2,213710
Tue 2015 Jul 07 09:33:13.337 [http-bio-8080-exec-9070] INFO  - EVENT,248aG-4a-2E723,HIT03_6,FALSE,FALSE,TRUE,TRUE,TRUE,3,202122
Tue 2015 Jul 07 09:33:57.884 [http-bio-8080-exec-8997] INFO  - EVENT,134cI0C-4a99-8,HIT02_24,FALSE,FALSE,FALSE,TRUE,FALSE,1,2162124
Tue 2015 Jul 07 09:33:59.977 [http-bio-8080-exec-9067] INFO  - EVENT,254II7I-2E959,HIT03_6,FALSE,FALSE,FALSE,TRUE,FALSE,1,135925
Tue 2015 Jul 07 09:34:27.711 [http-bio-8080-exec-9076] INFO  - EVENT,229CG0C-2i00-1,HIT01_8,TRUE,FALSE,FALSE,FALSE,TRUE,2,627537
Tue 2015 Jul 07 09:34:59.729 [http-bio-8080-exec-9067] INFO  - EVENT,844Cg1g5e1-17:255ei-8G8E85-8,HIT03_6,TRUE,TRUE,TRUE,TRUE,FALSE,4,125297
Tue 2015 Jul 07 09:35:16.728 [http-bio-8080-exec-9079] INFO  - EVENT,250ea1i-1I-480,HIT03_6,FALSE,FALSE,FALSE,TRUE,FALSE,1,281351
Tue 2015 Jul 07 09:36:03.516 [http-bio-8080-exec-9057] INFO  - EVENT,246cA6i-6e7-95,HIT03_6,TRUE,FALSE,TRUE,TRUE,FALSE,3,400806
Tue 2015 Jul 07 09:36:06.586 [http-bio-8080-exec-9064] INFO  - EVENT,243eG5C-9i435,HIT03_6,FALSE,FALSE,FALSE,TRUE,TRUE,2,447134
Tue 2015 Jul 07 09:36:24.117 [http-bio-8080-exec-9080] INFO  - EVENT,59gA3i5E2-7-9:249IE-2a8E-92-1,HIT03_6,TRUE,TRUE,FALSE,FALSE,TRUE,3,364699
Tue 2015 Jul 07 09:36:30.329 [http-bio-8080-exec-9057] INFO  - EVENT,252Eg4E5C792,HIT01_8,FALSE,FALSE,FALSE,FALSE,FALSE,0,304769
Tue 2015 Jul 07 09:36:53.194 [http-bio-8080-exec-9065] INFO  - EVENT,198CC-2A0I15-6,HIT01_8,FALSE,FALSE,FALSE,TRUE,FALSE,1,1230240
